monolingual,Sub-task B
"রাণু মণ্ডলের মেয়েকে ধরে তাপরানো দরকার, এমন সুবিধীবাদী মপয়েদের কী বলবো।",0
ঘর sali 2uiও পাগল,1
"magi,sali,kanki,notti,,ak,akhono,ok,gan,bolassai",0
জুটোমারো সালিকু,1
khanki মাগীর bachha শালি .. ফাঁসি চাই or,0
boca choda ato attitude kiser,0
বড় বোরো বিচি ফুল ge6a জানু মন্ডল,1
মাগি কে লাথি মার সবাই,0
ai jonnoi bole midiyar মায়া খানকি onnor songe ডলার doli কাজ chara দ্য আরএ korte পোকনডো kore,0
বছর mere niche labano uchit.ranu k,1
"তোকে এইসব বানচোদ গিরি কে করতে বলেছে শুয়োরের বাচ্চা? তুই কি কোনোভাবে সাহায্য করতে পারলি ওদের? ওরাতো তোকে বিরক্ত করেনি, তাহলে তোর চুলকানি কেন?",1
মনে হচ্ছে এত্ত খিস্তি মারি...এই ranu কে..প্রাই রানুর সেটা ভেঙে দিতে ধেমনি কোথাকার আগামীকাল থেকে .মাগি 😠😠😠😠মোরু ঘর,0
"শালা চদু এরাতো পাগল=তার চেয়েও বেশি পাগল মিডিয়া;! এদের কি কোনো কাজ নেই?? শুধু পাগল খুঁজে বেড়ায়? যতসব বেকার ঘ্যাম""",0
উদ্রেককারী পেনাল্টি হলো অঙ্গ কেটে lonka শিশু দিয়ে বার chii ঘেনা লাগে এদের manush বলতে স্থিতি এদের পর্যায় হলে onek কম পেনাল্টি জানোয়ার জাত hoi কিন্তু eder কোনো জাত hoi naa স্থিতি,1
"মন্তব্য parlam ekta মেয়র হিসাবে এইসব ডেকে insecure অনুভব করা এটি 6। এবং kemon prithibi , ei আপনার সাইট থেকে guloke জন্ম diya6a একজন মেয়র, মানুষ ছিল মেয়র একটু সম্মান করতে পারে প্রস্থান যেভাবে কষ্ট peya6a, ঐভাবেই ইথার sabar samna kupiya বার উচিত, যাতে কোনো আপনার সাইট থেকে এইসব করতে সাহস pay.",0
শালা যত দে бехари.бехари,1
ওই একটা রবি মেয়ে ওকে জুতা মারো বেশি অহংকার করা ভালো মানুষকে ওকে কুকুরের সাথে বেঁধে দাও,1
eta একটা গন্ডু r যারা কথাই হাসছে তারা vhebe দেখো কেন হাসছো,1
মাতৃত্ব র্যান্ড,0
@হিয়াশা জামান হীর পশ্চাদপসরণ একটা bantuhin.,1
encounter প্রজ্ঞা,1
বদমাহিস মহিলা বেইমান,1
তোরা চারাল চারলি থাকবি,1
@ এমডি মোমিন উদ্দিন বোকাচোদা আমার কমেন্ট টা ভাল পড় মাদারচোদ। আমিও সেটাই বলেছি যেটা তোদের কোরানে আছে।,0
মাগি খানকি একটা,0
rand,0
sala ata tui bolches video thekha,1
oও god ar thak tumi world ar sob lady k vaniah kora dau tahola e kono crime thakba na,0
bokachoda chele sala valo manuser bachcha,0
ম্যাক মঙ্গল ভিডিও বানিয়ে জিনিস টাকা আয় কেআর এ,1
সালি খানকি,0
পোপস mohila ঠিক আছে রাং ভিলা জর্জি patao,1
pagla চোদা,0
রানূ কে চড় মারা উচিত। আপনি ঠিক বলছেন।,1
katua জাত কুই বিসস করতে নেই... নাইজার জমি আমরা হব দ্য ছিল chadhe na ঘর suoree জাত,0
মাগি প্রতি juta mari খানকি মাগি re,0
শালকে আবার দোষ করতে পাঠালে,1
@mohammad sami জানোয়ার ঘর হারামজাদা 😠😠😠,1
খানকি মাগী নিজেকে কি ভাবে,0
রান্ডির চিলেদার কি গুলোর জিনিস করা উচিত শিরা কি ra নাংবাজি মারতে গিয়ে sikkha দেয়ার দ্য সময় পাইনি,0
থা.হলে.যেকোন.টু.বাইক্কা.কর.বোর.মাগি,0
তদ্র কি আমরা হব আউট অ্যারোকম চরিত্রহীন বলে সব নারী রায় সেরোকম?,0
ওকে জুতো পেটা করো,1
বেঈমান no ১ ranu মণ্ডল.,1
বদমাহিস মহিলা বেইমান,1
মন্ডল একটা অকৃতজ্ঞ বেইমান। ছি ছি এত বাজে বাজে কথা বলো কি ভাবে। দাদা আপনি একদম ঠিক কথা বলেছেন। মন্ডল এখন খুব উপরে উঠেছে বলে ওর বুদ্ধি লোপ পেয়েছে ও যেখানে ছিল সেখানে নামিয়ে দেওয়ায় ভালো ।,1
khankir bachha oi molla choda gulo jom suorer bachha... ora chance pele nijer maa keo chudte pare...oi rendir bachha gulo ke pakistan e diye asa uchit...khankir bachha muslim choda gulo,0
নির্ভরযোগ্য বাদামী বোকাকোদা সবাই কেবল,0
